Hora,DiaSemana,busID,Orientacion,ProximaParada,Ruta
10,4,524,0,MTA_553027,MTABC_Q53
21,4,9114,1,MTA_550440,MTABC_Q21
3,5,4647,1,MTA_550183,MTABC_Q08
11,4,4636,0,MTA_550424,MTABC_Q41
23,4,3874,1,MTA_803162,MTANYCT_M3
21,4,4356,1,MTA_802165,MTANYCT_BX18
22,4,183,1,MTA_101746,MTABC_BX23
15,4,6452,0,MTA_501658,MTANYCT_Q27
13,4,559,0,MTA_550702,MTABC_Q53
6,4,323,0,MTA_101820,MTANYCT_BX27
17,4,5335,1,MTA_307905,MTANYCT_B44+
17,4,8021,0,MTA_500002,MTANYCT_Q36
4,4,230,0,MTA_307115,MTANYCT_B35
15,4,6066,1,MTA_502750,MTANYCT_Q76
12,4,9205,0,MTA_502841,MTANYCT_Q77
10,4,9250,1,MTA_904005,MTANYCT_Q4
12,4,413,1,MTA_300403,MTANYCT_B4
17,4,5966,0,MTA_101016,MTANYCT_BX15
22,4,6212,1,MTA_201092,MTANYCT_S78
20,4,4638,1,MTA_350000,MTABC_Q07
23,4,5643,0,MTA_401698,MTANYCT_M15
18,4,4942,0,MTA_308053,MTANYCT_B6
14,4,6420,1,MTA_400514,MTANYCT_M4
13,4,6564,0,MTA_300707,MTANYCT_B7
6,4,4663,1,MTA_500413,MTANYCT_Q4
20,4,4479,0,MTA_501360,MTANYCT_Q27
3,5,4300,1,MTA_200441,MTANYCT_X17
0,5,6727,0,MTA_404991,MTANYCT_M7
21,4,4250,1,MTA_203345,MTANYCT_S79+
12,4,6460,1,MTA_502256,MTANYCT_Q27
1,5,2228,0,MTA_404894,MTANYCT_X10
18,4,3772,1,MTA_553159,MTABC_Q06
16,4,5836,1,MTA_403821,MTANYCT_M101
7,4,5977,1,MTA_504517,MTANYCT_M60+
9,4,7007,0,MTA_200137,MTANYCT_S51
21,4,2271,0,MTA_904036,MTANYCT_X68
17,4,4446,1,MTA_201126,MTANYCT_S78
4,4,2444,1,MTA_404190,MTANYCT_X1
17,4,7035,0,MTA_805017,MTANYCT_S48
17,4,8020,1,MTA_501629,MTANYCT_Q27
11,4,5092,0,MTA_300184,MTANYCT_B3
19,4,4692,1,MTA_504486,MTANYCT_Q3
14,4,9635,1,MTA_300652,MTANYCT_B6
19,4,3608,0,MTA_904150,MTABC_Q47
12,4,593,1,MTA_551337,MTABC_Q38
16,4,9510,1,MTA_307129,MTANYCT_B60
2,5,9386,0,MTA_901075,MTANYCT_B57
13,4,3333,1,MTA_551671,MTABC_QM21
12,4,2706,0,MTA_405017,MTANYCT_X10B
17,4,4176,0,MTA_501434,MTANYCT_Q31
14,4,4404,0,MTA_102994,MTANYCT_BX18
18,4,5751,0,MTA_102489,MTANYCT_BX42
4,4,5187,0,MTA_303402,MTANYCT_B44
11,4,3337,1,MTA_450106,MTABC_BM5
12,4,5343,0,MTA_303411,MTANYCT_B44+
7,4,5277,0,MTA_401193,MTANYCT_M14D
23,4,6803,1,MTA_303254,MTANYCT_B45
23,4,7561,1,MTA_300875,MTANYCT_B8
0,5,7720,1,MTA_103907,MTANYCT_BX21
21,4,7784,1,MTA_102412,MTANYCT_BX36
12,4,3396,1,MTA_150056,MTABC_BXM7
19,4,7002,0,MTA_200266,MTANYCT_S46
21,4,8072,1,MTA_500221,MTANYCT_Q3
21,4,4536,0,MTA_306393,MTANYCT_Q59
23,4,1242,1,MTA_401782,MTANYCT_M15+
0,5,4528,1,MTA_307600,MTANYCT_B20
19,4,5713,0,MTA_100035,MTANYCT_BX2
17,4,8069,0,MTA_500456,MTANYCT_Q84
14,4,1244,1,MTA_403590,MTANYCT_M15+
0,5,9429,1,MTA_307175,MTANYCT_B26
14,4,5824,1,MTA_403424,MTANYCT_M101
20,4,5026,0,MTA_402461,MTANYCT_M35
1,5,407,1,MTA_302741,MTANYCT_B35
16,4,5834,1,MTA_403419,MTANYCT_M101
20,4,207,0,MTA_550435,MTABC_Q53
19,4,4219,1,MTA_402443,MTANYCT_Q32
12,4,6432,0,MTA_401045,MTANYCT_M116
10,4,5547,1,MTA_402845,MTANYCT_M101
11,4,4103,1,MTA_504241,MTANYCT_B38
21,4,5826,0,MTA_402506,MTANYCT_M101
22,4,9581,0,MTA_302460,MTANYCT_B26
11,4,6540,0,MTA_504109,MTANYCT_B20
16,4,3699,1,MTA_550783,MTABC_Q52
17,4,9695,0,MTA_901087,MTANYCT_B49
14,4,9014,0,MTA_501426,MTANYCT_Q30
21,4,3137,0,MTA_552507,MTABC_QM5
21,4,4882,0,MTA_300122,MTANYCT_B1
12,4,279,0,MTA_102786,MTANYCT_BX8
16,4,3609,0,MTA_551594,MTABC_Q47
13,4,6247,1,MTA_104065,MTANYCT_BX13
15,4,2461,1,MTA_404181,MTANYCT_X27
20,4,4911,1,MTA_501484,MTANYCT_Q30
2,5,5825,1,MTA_402854,MTANYCT_M103
11,4,4060,0,MTA_101872,MTANYCT_BX28
17,4,4791,0,MTA_101479,MTANYCT_BX22
12,4,3016,0,MTA_450024,MTABC_QM2
20,4,1206,0,MTA_902088,MTANYCT_BX12+
0,5,495,1,MTA_300788,MTABC_B100
12,4,7676,0,MTA_102304,MTANYCT_BX27
18,4,5144,0,MTA_306892,MTANYCT_B41
20,4,3857,1,MTA_903230,MTANYCT_M4
1,5,3947,1,MTA_402080,MTANYCT_M22
14,4,7671,0,MTA_802070,MTANYCT_BX35
11,4,5605,1,MTA_401786,MTANYCT_M15
15,4,2705,1,MTA_404204,MTANYCT_X10
4,4,6797,1,MTA_307994,MTANYCT_B17
10,4,9193,0,MTA_500157,MTANYCT_Q3
17,4,5053,1,MTA_306716,MTANYCT_B41
13,4,2192,0,MTA_450040,MTANYCT_X12
20,4,5902,1,MTA_502281,MTANYCT_Q44
19,4,6066,0,MTA_501198,MTANYCT_Q76
14,4,247,0,MTA_300922,MTANYCT_B37
10,4,8838,0,MTA_500479,MTANYCT_Q84
14,4,5322,1,MTA_102782,MTANYCT_BX39
11,4,483,1,MTA_300390,MTANYCT_B4
12,4,3652,0,MTA_551203,MTABC_Q37
16,4,6746,1,MTA_401507,MTANYCT_M11
11,4,9593,1,MTA_504119,MTANYCT_B52
11,4,3692,1,MTA_551627,MTABC_Q60
10,4,9580,0,MTA_504239,MTANYCT_B38
12,4,7741,0,MTA_403667,MTANYCT_BX36
18,4,5669,0,MTA_104001,MTANYCT_BX15
23,4,5823,1,MTA_401927,MTANYCT_M86
2,5,6808,1,MTA_901027,MTANYCT_B83
10,4,5552,0,MTA_403545,MTANYCT_M101
14,4,421,0,MTA_302719,MTANYCT_B35
14,4,2888,0,MTA_403458,MTANYCT_X17J
13,4,6669,1,MTA_403142,MTANYCT_M4
15,4,7038,1,MTA_203506,MTANYCT_S53
18,4,234,0,MTA_307484,MTANYCT_B11
23,4,313,0,MTA_101216,MTANYCT_BX17
15,4,6593,1,MTA_301386,MTANYCT_B12
2,5,5550,0,MTA_402680,MTANYCT_M101
10,4,9019,1,MTA_552055,MTABC_Q101
22,4,5083,0,MTA_307975,MTANYCT_B64
18,4,649,0,MTA_553027,MTABC_Q53
8,4,4557,1,MTA_801030,MTANYCT_B48
21,4,9478,1,MTA_504127,MTANYCT_B13
19,4,4590,0,MTA_303250,MTANYCT_B41
23,4,5693,1,MTA_404909,MTANYCT_M15
15,4,414,1,MTA_300865,MTANYCT_B8
12,4,9359,1,MTA_502409,MTANYCT_Q46
22,4,3509,1,MTA_350179,MTABC_Q08
14,4,605,0,MTA_551310,MTABC_Q38
22,4,605,1,MTA_550996,MTABC_Q25
3,5,5571,1,MTA_100139,MTANYCT_BX1
16,4,2715,1,MTA_404219,MTANYCT_X10
16,4,6463,1,MTA_501543,MTANYCT_Q27
20,4,6470,0,MTA_500282,MTANYCT_Q83
18,4,3608,0,MTA_551546,MTABC_Q47
17,4,5787,0,MTA_802057,MTANYCT_BX41
22,4,5640,0,MTA_401698,MTANYCT_M15
16,4,5725,0,MTA_100808,MTANYCT_BX12
15,4,2705,1,MTA_405277,MTANYCT_X10
23,4,3338,0,MTA_350264,MTABC_BM2
21,4,3850,1,MTA_403793,MTANYCT_M2
20,4,6108,0,MTA_101875,MTANYCT_BX38
21,4,5183,1,MTA_303683,MTANYCT_B46
16,4,5874,0,MTA_402677,MTANYCT_M102
23,4,3687,1,MTA_550440,MTABC_Q21
16,4,6414,0,MTA_401035,MTANYCT_M11
16,4,521,0,MTA_350048,MTABC_B103
14,4,2301,0,MTA_400070,MTANYCT_X17
13,4,264,1,MTA_300766,MTANYCT_B8
18,4,3829,0,MTA_401033,MTANYCT_M11
23,4,201,0,MTA_551314,MTABC_Q38
12,4,3463,1,MTA_401797,MTABC_QM11
19,4,8089,0,MTA_500561,MTANYCT_Q5
23,4,3076,1,MTA_401099,MTABC_BXM2
10,4,3092,1,MTA_100474,MTABC_BXM18
11,4,6026,0,MTA_101724,MTABC_BX23
12,4,4034,1,MTA_553275,MTABC_Q72
12,4,6509,1,MTA_302501,MTANYCT_B26
14,4,6547,0,MTA_503475,MTANYCT_Q58
20,4,7662,0,MTA_102280,MTANYCT_BX35
1,5,7640,1,MTA_902037,MTANYCT_BX17
2,5,7065,0,MTA_200266,MTANYCT_S46
0,5,2140,1,MTA_402130,MTANYCT_X27
16,4,640,1,MTA_551808,MTABC_Q65
19,4,7777,1,MTA_104117,MTANYCT_BX21
10,4,464,0,MTA_308479,MTANYCT_B68
22,4,9474,1,MTA_305078,MTANYCT_B60
22,4,4879,0,MTA_300429,MTANYCT_B6
22,4,210,0,MTA_505066,MTABC_Q66
12,4,3887,0,MTA_803059,MTANYCT_M116
1,5,5282,1,MTA_403893,MTANYCT_M14A
15,4,3599,1,MTA_553201,MTABC_Q47
18,4,3683,0,MTA_550822,MTABC_Q22
21,4,6316,0,MTA_306960,MTANYCT_B62
23,4,4474,0,MTA_500297,MTANYCT_Q27
19,4,4335,0,MTA_101749,MTANYCT_BX30
15,4,1228,1,MTA_100849,MTANYCT_BX12+
13,4,5983,0,MTA_904199,MTANYCT_M60+
19,4,4563,1,MTA_305175,MTANYCT_B62
11,4,554,0,MTA_551260,MTABC_Q38
22,4,3720,1,MTA_550970,MTABC_Q23
1,5,395,0,MTA_303710,MTANYCT_B43
12,4,7004,1,MTA_200434,MTANYCT_S48
21,4,5807,0,MTA_102549,MTANYCT_BX42
22,4,3801,0,MTA_404262,MTANYCT_M104
15,4,5683,1,MTA_100088,MTANYCT_BX2
0,5,5866,0,MTA_401930,MTANYCT_M86
17,4,640,0,MTA_551718,MTABC_Q65
22,4,433,1,MTA_302747,MTANYCT_B35
0,5,5294,1,MTA_403989,MTANYCT_M79
19,4,1235,0,MTA_404995,MTANYCT_M15+
12,4,1243,1,MTA_401761,MTANYCT_M15+
23,4,2712,1,MTA_203345,MTANYCT_X10
21,4,4167,1,MTA_550431,MTABC_Q41
12,4,7622,1,MTA_102452,MTANYCT_BX36
20,4,6651,0,MTA_400042,MTANYCT_M1
21,4,6694,0,MTA_400943,MTANYCT_M7
4,4,4270,0,MTA_901225,MTANYCT_S79+
19,4,6707,0,MTA_400233,MTANYCT_M2
21,4,5229,1,MTA_403306,MTANYCT_M9
18,4,4814,1,MTA_307989,MTANYCT_B83
13,4,4531,1,MTA_503517,MTANYCT_Q58
12,4,5928,1,MTA_502238,MTANYCT_Q44
19,4,4885,1,MTA_302851,MTANYCT_B36
18,4,3663,1,MTA_550471,MTABC_Q21
15,4,508,0,MTA_350024,MTABC_B103
17,4,4357,1,MTA_402626,MTANYCT_M100
14,4,9695,0,MTA_302416,MTANYCT_B49
19,4,6478,0,MTA_904121,MTANYCT_Q46
16,4,6246,0,MTA_402512,MTANYCT_M100
10,4,3300,1,MTA_551292,MTABC_QM24
18,4,3847,0,MTA_401038,MTANYCT_M7
12,4,3389,1,MTA_404081,MTABC_BXM2
12,4,5348,0,MTA_303945,MTANYCT_B44+
20,4,6158,1,MTA_501568,MTANYCT_Q26
12,4,2866,0,MTA_403238,MTANYCT_X30
11,4,6830,0,MTA_300564,MTANYCT_B82
2,5,6705,1,MTA_404988,MTANYCT_M10
12,4,5021,0,MTA_405393,MTANYCT_M20
17,4,6736,1,MTA_403304,MTANYCT_M9
21,4,6023,1,MTA_150139,MTABC_BX23
16,4,6133,0,MTA_505158,MTANYCT_Q32
2,5,4696,0,MTA_503967,MTANYCT_Q5
20,4,4271,1,MTA_201132,MTANYCT_S79+
21,4,6489,0,MTA_500099,MTANYCT_Q2
23,4,6556,0,MTA_504259,MTANYCT_Q54
17,4,4779,1,MTA_101555,MTANYCT_BX22
22,4,364,1,MTA_306874,MTANYCT_B35
23,4,6814,1,MTA_304633,MTANYCT_Q56
20,4,9541,0,MTA_306790,MTANYCT_B60
21,4,5034,1,MTA_308528,MTANYCT_B83
23,4,9386,1,MTA_302308,MTANYCT_B47
21,4,4572,0,MTA_303388,MTANYCT_B44
23,4,4711,1,MTA_100633,MTANYCT_BX9
18,4,9565,1,MTA_501657,MTANYCT_Q88
18,4,6457,1,MTA_500084,MTANYCT_Q43
13,4,5030,0,MTA_901086,MTANYCT_B46
14,4,3840,1,MTA_803157,MTANYCT_M4
21,4,3982,1,MTA_300584,MTANYCT_B20
19,4,3518,1,MTA_552487,MTABC_Q113
21,4,4488,0,MTA_552078,MTABC_Q103
22,4,6813,0,MTA_300449,MTANYCT_B82
18,4,5310,0,MTA_104078,MTANYCT_BX5
20,4,3421,0,MTA_150055,MTABC_BXM7
1,5,3274,1,MTA_450451,MTABC_BXM8
6,4,3987,0,MTA_308596,MTANYCT_B54
20,4,9527,0,MTA_505131,MTANYCT_Q2
1,5,7064,1,MTA_200176,MTANYCT_S42
11,4,6904,0,MTA_501542,MTANYCT_Q26
18,4,7074,1,MTA_200416,MTANYCT_S53
17,4,580,1,MTA_350097,MTABC_B100
18,4,9617,0,MTA_307432,MTANYCT_B6
6,4,3933,0,MTA_903046,MTANYCT_M42
0,5,5563,0,MTA_104238,MTANYCT_BX9
2,5,6855,1,MTA_503875,MTANYCT_Q48
14,4,9138,1,MTA_550448,MTABC_Q21
4,4,4112,0,MTA_503689,MTANYCT_Q58
15,4,9466,1,MTA_308003,MTANYCT_B60
14,4,1247,1,MTA_503848,MTANYCT_M60+
21,4,5960,1,MTA_100643,MTANYCT_BX19
15,4,270,1,MTA_101784,MTANYCT_BX35
21,4,4847,1,MTA_503953,MTANYCT_Q24
3,5,649,0,MTA_551613,MTABC_Q53
11,4,7705,1,MTA_102071,MTANYCT_BX31
0,5,9132,0,MTA_501460,MTANYCT_Q30
13,4,214,0,MTA_553236,MTABC_Q34
13,4,4327,0,MTA_400070,MTANYCT_X17
17,4,7764,0,MTA_100379,MTANYCT_BX6
21,4,4257,1,MTA_805190,MTANYCT_S79+
10,4,6582,1,MTA_308044,MTANYCT_B42
20,4,4906,0,MTA_500370,MTANYCT_Q5
18,4,6235,0,MTA_200979,MTANYCT_S78
21,4,612,1,MTA_501370,MTABC_Q25
13,4,6478,1,MTA_804060,MTANYCT_Q88
17,4,419,1,MTA_302985,MTANYCT_B37
10,4,3347,1,MTA_306854,MTABC_BM5
12,4,4723,0,MTA_100595,MTANYCT_BX9
16,4,6611,1,MTA_901027,MTANYCT_B83
12,4,2885,0,MTA_203343,MTANYCT_X15
15,4,6371,1,MTA_401099,MTANYCT_M7
11,4,4358,1,MTA_402638,MTANYCT_M100
5,4,4434,1,MTA_201085,MTANYCT_S78
17,4,402,0,MTA_303256,MTANYCT_B67
11,4,3689,0,MTA_552426,MTABC_Q113
21,4,443,0,MTA_306288,MTANYCT_B4
16,4,5319,1,MTA_101540,MTANYCT_BX39
22,4,9452,0,MTA_303147,MTANYCT_B47
22,4,3961,1,MTA_203517,MTANYCT_S84
0,5,7784,0,MTA_902021,MTANYCT_BX36
12,4,4976,0,MTA_301154,MTANYCT_B15
21,4,3599,1,MTA_551570,MTABC_Q47
18,4,4624,0,MTA_303603,MTANYCT_B46
16,4,3521,1,MTA_552359,MTABC_Q111
0,5,9172,0,MTA_552085,MTABC_Q103
13,4,5352,0,MTA_901010,MTANYCT_B44+
6,4,4474,1,MTA_500031,MTANYCT_Q27
10,4,4173,1,MTA_503325,MTANYCT_Q32
1,5,5651,1,MTA_100640,MTANYCT_BX19
23,4,7697,1,MTA_103914,MTANYCT_BX17
13,4,4244,0,MTA_303625,MTANYCT_B46
18,4,5229,0,MTA_402033,MTANYCT_M9
12,4,6562,0,MTA_307225,MTANYCT_B20
20,4,5555,1,MTA_404106,MTANYCT_M101
13,4,7696,0,MTA_102390,MTANYCT_BX36
11,4,9580,0,MTA_303021,MTANYCT_B38
17,4,6482,1,MTA_502414,MTANYCT_Q46
21,4,4528,1,MTA_504175,MTANYCT_B20
12,4,6267,1,MTA_104227,MTANYCT_BX10
15,4,7561,0,MTA_300825,MTANYCT_B8
4,4,5714,0,MTA_401898,MTANYCT_M86
17,4,5087,1,MTA_306457,MTANYCT_B1
12,4,5059,0,MTA_303596,MTANYCT_B46
19,4,5127,0,MTA_306533,MTANYCT_B41
16,4,4063,0,MTA_101871,MTANYCT_BX28
